date,Air_quality_Code, pm25, pm10, no2, so2
3/30/2019,5,92,13,14, 
3/31/2019,5,40,17,24, 
4/1/2019,5,48,21,26, 
4/2/2019,5,59,24,30,5
4/3/2019,5,72,35,30,9
4/4/2019,5,88, , , 
4/6/2019,5, ,74,28,3
4/7/2019,5,99,101,31,4
4/8/2019,5,138,64,12,1
4/9/2019,5,95,16,8, 
4/10/2019,5,38,16,18,1
4/11/2019,5,49,23,17,4
4/12/2019,5,56,35,25,1
4/13/2019,5,68,146,11,2
4/14/2019,5,114,32,20,3
4/15/2019,5,57,22,22,2
4/16/2019,5,60,17,9, 
4/17/2019,5,49,21,9, 
4/18/2019,5,56,21,4, 
4/19/2019,5,59,20,3, 
4/20/2019,5,52,14,6, 
4/21/2019,5,39,14,7, 
4/22/2019,5,40,17,23,1
4/23/2019,5,61,29,32,5
4/24/2019,5,72,27,26,3
4/25/2019,5,72,34,12,2
4/26/2019,5,71,35,21,4
4/27/2019,5,84,50,36,5
4/28/2019,5,112,52,33,5
4/29/2019,5,100,53,22,14
4/30/2019,5,107,53,19,3
5/1/2019,5,127,65,17,2
5/2/2019,5,176,17,6, 
5/3/2019,5,195,18,10, 
5/4/2019,5,57,34,37,3
5/5/2019,5,83,55,29,1
5/6/2019,5,90,49,7, 
5/7/2019,5,62,21,9, 
5/8/2019,5,48,15,5, 
5/9/2019,5,55,14,7,1
5/10/2019,5,46,22,14,3
5/11/2019,5,64,32,29,6
5/12/2019,5,82,31,31,8
5/13/2019,5,82,28,28,8
5/14/2019,5,70,45,38,6
5/15/2019,5,106,44,39,6
5/16/2019,5,85,40,20,3
5/17/2019,5,83,21,12, 
5/18/2019,5,61,20,12, 
5/19/2019,5,53,23,11, 
5/20/2019,5,67,33,23,3
5/21/2019,5,85,36,48,8
5/22/2019,5,92,51,62,6
5/23/2019,5,97,67,32,3
5/24/2019,5,113,24,4, 
5/25/2019,5,55,20,16,2
5/26/2019,5,55,22,9,2
5/27/2019,5,61,27,11, 
5/28/2019,5,72,32,17,3
5/29/2019,5,78,46,36,11
5/30/2019,5,93,45,20,5
5/31/2019,5,84,24,2, 
6/1/2019,5,63,28,5, 
6/2/2019,5,65,31,7, 
6/3/2019,5,67,44,11,4
6/4/2019,5,76,46,13,4
6/5/2019,5,84,36,14,2
6/6/2019,5,66,18,6,1
6/7/2019,5,55,18,3, 
6/8/2019,5,61,22,3, 
6/9/2019,5,68,29,25,2
6/10/2019,5,76,41,33,3
6/11/2019,5,100,29,9, 
6/12/2019,5,80,23,8, 
6/13/2019,5,69,25,7, 
6/14/2019,5,69,28,7,1
6/15/2019,5,79,31,19,2
6/16/2019,5,84,30,10,1
6/17/2019,5,73,30,12, 
6/18/2019,5,72,29,15, 
6/19/2019,5,72,28,10, 
6/20/2019,5,67,31,5, 
6/21/2019,5,81,29,4, 
6/22/2019,5,82,27,11, 
6/23/2019,5,76,28,13, 
6/24/2019,5,82,25,10, 
6/25/2019,5,74,25,9, 
6/26/2019,5,64,28,8, 
6/27/2019,5,67,32,3, 
6/28/2019,5,80,36,3, 
6/29/2019,5,81,34,9, 
6/30/2019,5,81,29,13,1
7/1/2019,5,73,18,12, 
7/2/2019,5,48,20,5, 
7/3/2019,5,54,36,9, 
7/4/2019,5,58,33,4, 
7/5/2019,5,63,42,5, 
7/6/2019,5,78,50,11, 
7/7/2019,5,80,46,9, 
7/8/2019,5,75,38,8, 
7/9/2019,5,74,42,10, 
7/10/2019,5,72,47,17, 
7/11/2019,5,86,41,6, 
7/12/2019,5,71,24,2, 
7/13/2019,5,44,38,13, 
7/14/2019,5,62,26,6, 
7/15/2019,5,51,29,7, 
7/16/2019,5,59,75,18, 
7/17/2019,5,80,48,6, 
7/18/2019,5,67,36,5, 
7/19/2019,5,68,24,2, 
7/20/2019,5,60,35,5, 
7/21/2019,5,76,44,6, 
7/22/2019,5,79,41,11, 
7/23/2019,5,77,44,16, 
7/24/2019,5,69,40,10, 
7/25/2019,5,71,41,5, 
7/26/2019,5,78,34,2, 
7/27/2019,5,76,33,6, 
7/28/2019,5,62,34,9, 
7/29/2019,5,70,44,15, 
7/30/2019,5,66,45,10, 
7/31/2019,5,63,30,6, 
8/1/2019,5,64,40,3, 
8/2/2019,5,81,29,2, 
8/3/2019,5,77,46,9, 
8/4/2019,5,85,33,7, 
8/5/2019,5,71,34,10, 
8/6/2019,5,70,49,14, 
8/7/2019,5,74,42,7, 
8/8/2019,5,71,34,4,1
8/9/2019,5,66,27,2,1
8/10/2019,5,72,34,4, 
8/11/2019,5,64,36,5, 
8/12/2019,5,70,43,7,1
8/13/2019,5,79,33,6,1
8/14/2019,5,78,40,16,1
8/15/2019,5,73,41,16,1
8/16/2019,5,68,28,2, 
8/17/2019,5,71,36,5,1
8/18/2019,5,71,30,12,1
8/19/2019,5,54,40,11, 
8/20/2019,5,62,32,7, 
8/21/2019,5,62,36,13, 
8/22/2019,5,58,45,8, 
8/23/2019,5,70,31,3, 
8/24/2019,5,66,35,8, 
8/25/2019,5,60,43,10,1
8/26/2019,5,66,45,12,2
8/27/2019,5,70,41,5,2
8/28/2019,5,73,48,7,2
8/29/2019,5,86,38,3,2
8/30/2019,5,73,29,3,2
8/31/2019,5,68,26,10,1
9/1/2019,5,63,40,10,2
9/2/2019,5,59,33,8,2
9/3/2019,5,63,39,11,2
9/4/2019,5,68,44,10,1
9/5/2019,5,73,29,5, 
9/6/2019,5,61,31,3,2
9/7/2019,5,68,45,8,3
9/8/2019,5,74,30,9, 
9/9/2019,5,61,35,8, 
9/10/2019,5,68,37,9,3
9/11/2019,5,71,37,9,3
9/12/2019,5,67,36,7,3
9/13/2019,5,72,32,3,3
9/14/2019,5,68,35,13,3
9/15/2019,5,61,35,15,3
9/16/2019,5,63,27,15,3
9/17/2019,5,58,48,21,4
9/18/2019,5,64,37,17,3
9/19/2019,5,70,21,6,2
9/20/2019,5,55,26,3,2
9/21/2019,5,65,47,17,1
9/22/2019,5,81,36,15,4
9/23/2019,5,52,46,20,4
9/24/2019,5,54,35,20,4
9/25/2019,5,57,40,20,5
9/26/2019,5,53,42,13,5
9/27/2019,5,66,16,3,3
9/28/2019,5,44,23,8,3
9/29/2019,5,54,27,11,1
9/30/2019,5,68,37,12,5
10/1/2019,5,69,36,12,3
10/2/2019,5,65,25,12,2
10/3/2019,5,59,32,16,3
10/4/2019,5,63,26,13,4
10/5/2019,5,70,34,15,3
10/6/2019,5,56,27,21,3
10/7/2019,5,49, , , 
10/12/2019,5, ,61,32,10
10/13/2019,5,90,73,22,5
10/14/2019,5,85,68,27,5
10/15/2019,5,86,52,19,3
10/16/2019,5,77,49,12,3
10/17/2019,5,69,37,14,5
10/18/2019,5,68,32,8,3
10/19/2019,5,71,36,9,3
10/20/2019,5,61,29,10,3
10/21/2019,5,77,55,29,10
10/22/2019,5,95,43,22,4
10/23/2019,5,83,38,25,3
10/24/2019,5,72,47,27,4
10/25/2019,5,83,37,16,2
10/26/2019,5,77,46,25,3
10/27/2019,5,81,41,25,3
10/28/2019,5,83,37,23,3
10/29/2019,5,78,41,26,5
10/30/2019,5,75,44,28,6
10/31/2019,5,98,33,18,4
11/1/2019,5,81,21,11,3
11/2/2019,5,54,33,24,6
11/3/2019,5,60,50,43,9
11/4/2019,5,95,66,38,7
11/5/2019,5,96,67,28,7
11/6/2019,5,89,54,34,11
11/7/2019,5,83,57,16,5
11/8/2019,5,87,48,20,5
11/9/2019,5,86,57,28,8
11/10/2019,5,71,50,34,8
11/11/2019,5,75,53,40,9
11/12/2019,5,79,71,25,8
11/13/2019,5,93,61,28,8
11/14/2019,5,84,49,10,4
11/15/2019,5,79,32,18,5
11/16/2019,5,63,41,25,8
11/17/2019,5,89, , , 
11/22/2019,5, ,32,26,4
11/23/2019,5,81,35,40,4
11/24/2019,5,89,45,39,4
11/25/2019,5,91,52,21,3
11/26/2019,5,87,47,18, 
11/27/2019,5,67,47,27,2
11/28/2019,5,71,21,24,1
11/29/2019,5,63,13,15, 
11/30/2019,5,50,13,20,1
12/1/2019,5,44,11,15,1
12/2/2019,5,33,14,31,2
12/3/2019,5,51,15,31,2
12/4/2019,5,60,15,22,1
12/5/2019,5,58,14,20,4
12/6/2019,5,52,13,13,4
12/7/2019,5,50,14,15, 
12/8/2019,5,48,11,17, 
12/9/2019,5,44,16,28,1
12/10/2019,5,63,22,27,1
12/11/2019,5,66,20,18,2
12/12/2019,5,58,102,9, 
12/13/2019,5,98,46,7, 
12/14/2019,5,75,36,38,1
12/15/2019,5,70,40,37,4
12/16/2019,5,82,37,32,4
12/17/2019,5,81,29,29,3
12/18/2019,5,82,37,40,7
12/19/2019,5,94,26,33,3
12/20/2019,5,75,25,15,2
12/21/2019,5,71,31,22,3
12/22/2019,5,84, , , 
12/23/2019,5,,,,
12/24/2019,5,,,,
12/25/2019,5,,,,
12/26/2019,5,,,,
12/27/2019,5,,,,
12/28/2019,5,,,,
12/29/2019,5,,,,
12/30/2019,5,,,,
12/31/2019,5,,,,
